protein,chain,source_file,segment_id,segment_label,segment_start_seq_index,segment_end_seq_index,segment_length,segment_start_res_i,segment_end_res_j,fft_bin,frequency_cycles_per_residue,period_residues,amplitude,power,power_fraction_nonzero
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,13,0.09352517985611511,10.692307692307692,368.23493593806694,975.517755721671,0.004957620955640462
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,14,0.10071942446043167,9.928571428571427,654.3928865508008,3080.7917263905697,0.01565670899697633
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,15,0.10791366906474821,9.266666666666666,460.5482048474055,1525.932726533581,0.007754852249064412
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,16,0.11510791366906475,8.6875,471.97457315863596,1602.5899115703353,0.00814442718474303
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,17,0.1223021582733813,8.176470588235293,958.799849725161,6613.648574338067,0.033610831348860594
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,18,0.12949640287769784,7.722222222222222,454.892825742253,1488.6869274228186,0.007565567581411705
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,19,0.1366906474820144,7.31578947368421,94.22995494300373,63.87974394647852,0.00032463945978689643
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,20,0.14388489208633093,6.95,707.0653540952933,3596.7008270640467,0.018278580053349185
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,21,0.1510791366906475,6.619047619047619,313.21030231756436,705.7603847328062,0.0035867030123135127
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,22,0.15827338129496404,6.3181818181818175,289.771006080185,604.0808342785798,0.0030699633967243957
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,23,0.16546762589928057,6.043478260869565,1087.6593835059844,8510.812478623151,0.04325229555902296
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,24,0.17266187050359713,5.791666666666666,258.01182000430816,478.9215774239965,0.0024338989571636416
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,25,0.1798561151079137,5.56,500.8316246617894,1804.549037851565,0.009170791687861649
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,26,0.18705035971223022,5.346153846153846,775.718858571635,4329.062931968922,0.022000474090744116
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,27,0.19424460431654678,5.148148148148148,466.7523688487402,1567.3221138554707,0.007965194800724398
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,28,0.20143884892086333,4.9642857142857135,408.79603805341765,1202.2604368933187,0.006109936493847218
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,29,0.20863309352517986,4.793103448275862,1035.4714248614007,7713.6767748525135,0.03920121945474542
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,30,0.21582733812949642,4.633333333333333,281.40274644623,569.6942856653325,0.00289520955652282
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,31,0.22302158273381295,4.483870967741935,533.3593633062354,2046.5626649383657,0.010400714795010509
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,32,0.2302158273381295,4.34375,552.3604721884532,2194.979073642093,0.011154973027251677
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,33,0.23741007194244607,4.212121212121212,491.78526214788064,1739.9477990349617,0.008842485561767002
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,34,0.2446043165467626,4.088235294117647,467.03678065467835,1569.232766074001,0.00797490481309677
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,35,0.2517985611510791,3.9714285714285715,721.6045962315145,3746.138081312569,0.019038026264215715
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,36,0.2589928057553957,3.861111111111111,207.40095505202578,309.4615550826793,0.0015726962235638722
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,37,0.26618705035971224,3.7567567567567566,393.72520093781475,1115.2484449893711,0.00566773800804323
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,38,0.2733812949640288,3.657894736842105,604.6531936590492,2630.2552849071053,0.013367064456446429
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,39,0.28057553956834536,3.564102564102564,369.9320100831231,984.5301588787042,0.005003422355450899
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,40,0.28776978417266186,3.475,201.9007398813653,293.26553068088293,0.0014903873680853679
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,41,0.2949640287769784,3.3902439024390243,474.96402100215124,1622.9555485362011,0.008247926181050125
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,42,0.302158273381295,3.3095238095238093,561.3169017378052,2266.7385911980496,0.011519657817370004
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,43,0.30935251798561153,3.2325581395348837,206.40257194364665,306.489364783829,0.0015575914314436808
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,44,0.3165467625899281,3.1590909090909087,476.2307662150236,1631.6240481276868,0.00829197984893741
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,45,0.32374100719424465,3.0888888888888886,378.52140735396966,1030.7802577354664,0.0052384672410492154
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,46,0.33093525179856115,3.0217391304347827,283.13221553362376,576.7183559207077,0.0029309061675662326
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,47,0.3381294964028777,2.957446808510638,446.20495983212385,1432.3659437322824,0.007279342049022573
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,48,0.34532374100719426,2.895833333333333,699.6009090622837,3521.1613810127606,0.01789468551270673
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,49,0.3525179856115108,2.836734693877551,322.04190272616063,746.1222094351504,0.003791823448900747
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,50,0.3597122302158274,2.78,372.6510764890387,999.0562935858949,0.005077244763506967
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,51,0.3669064748201439,2.7254901960784315,344.1406753408283,852.0345642017365,0.004330074348356303
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,52,0.37410071942446044,2.673076923076923,375.3716143791014,1013.6967545436893,0.005151648182223731
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,53,0.381294964028777,2.6226415094339623,516.947854609677,1922.5545639248041,0.009770500576306509
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,54,0.38848920863309355,2.574074074074074,526.7221608621745,1995.9441348440178,0.010143469363989308
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,55,0.3956834532374101,2.527272727272727,313.5910672111878,707.4773916161994,0.0035954289112078816
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,56,0.40287769784172667,2.4821428571428568,316.9302542772075,722.6243602605424,0.0036724064226116297
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,57,0.41007194244604317,2.43859649122807,200.18870135852953,288.31306583895343,0.0014652187401045693
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,58,0.4172661870503597,2.396551724137931,417.2904267852507,1252.7431675296164,0.006366491786493136
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,59,0.4244604316546763,2.3559322033898304,531.1738253093184,2029.8246956383764,0.010315651753492514
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,60,0.43165467625899284,2.3166666666666664,208.4429783842537,312.5789585445932,0.0015885389948915322
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,61,0.4388489208633094,2.2786885245901636,44.95559290213555,14.539606713543455,7.389087334090488e-05
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,62,0.4460431654676259,2.2419354838709675,348.06814796596893,871.5930620752492,0.004429471430931027
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,63,0.45323741007194246,2.2063492063492065,224.69032656394083,363.20678310367174,0.0018458316607609462
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,64,0.460431654676259,2.171875,385.4235257020863,1068.7143465081062,0.005431249824789313
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,65,0.4676258992805756,2.1384615384615384,427.23951136905015,1313.19136744507,0.006673691999788997
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,66,0.47482014388489213,2.106060606060606,162.36482065558823,189.65708623396642,0.0009638450346848306
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,67,0.48201438848920863,2.074626865671642,130.13712383643173,121.83935971524292,0.0006191925871192896
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,68,0.4892086330935252,2.0441176470588234,340.77258671824814,835.4385313571651,0.0042457326336841
2HHB,A,2HHB_fft_data.csv,seg000,2HHB_A_seg000,0,138,139,1,140,69,0.49640287769784175,2.0144927536231885,388.7776871079496,1087.3963308849407,0.005526192430084103
